position,,,,,,,Mic_07,Mic_08,Mic_09,Mic_10,Mic_11,Mic_12,Mic_13,Mic_14,Mic_15,Mic_16,Mic_17,Mic_18,Mic_19,Mic_20,Mic_21,Mic_22,Mic_23,Mic_24,Mic_25,Mic_26,Mic_27,Mic_28,Mic_29,Mic_30,Mic_31,Mic_32,Mic_33,Mic_34,Mic_35,Mic_36,Mic_37,Mic_38,Mic_39,Mic_40,Mic_41,Mic_42,Mic_43,Mic_44,Mic_45,Mic_46,Mic_47,Mic_48
752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.387313,-1.387042,-1.298213,-1.301487,-0.438946,-0.432583,-0.639121,-0.632206,-1.405352,-1.409351,-1.08141,-1.080969,0,0,0,0,0,0,0,0,0,0
756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.247322,-1.246888,-1.344938,-1.348665,-0.53766,-0.531056,-0.537667,-0.531257,-1.347419,-1.35097,-1.24418,-1.24375,0,0,0,0,0,0,0,0,0,0
760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.083233,-1.082709,-1.405132,-1.409457,-0.637934,-0.630835,-0.438256,-0.432306,-1.303016,-1.30597,-1.382467,-1.382006,0,0,0,0,0,0,0,0,0,0
764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.90202,-0.90149,-1.474524,-1.47959,-0.737104,-0.729473,-0.34455,-0.339037,-1.270369,-1.272647,-1.495801,-1.495325,0,0,0,0,0,0,0,0,0,0
767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.760123,-0.759626,-1.529095,-1.534784,-0.809471,-0.801466,-0.280323,-0.2752,-1.251501,-1.253261,-1.564949,-1.564488,0,0,0,0,0,0,0,0,0,0
771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.570444,-0.57006,-1.601289,-1.607796,-0.901027,-0.892541,-0.205388,-0.200688,-1.232071,-1.233177,-1.638143,-1.6377,0,0,0,0,0,0,0,0,0,0
775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.388447,-0.388169,-1.667713,-1.674983,-0.984735,-0.975869,-0.145859,-0.141519,-1.21662,-1.217053,-1.691314,-1.690898,0,0,0,0,0,0,0,0,0,0
779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.222928,-0.222784,-1.722824,-1.730712,-1.057998,-1.049028,-0.105172,-0.101193,-1.202524,-1.202371,-1.72661,-1.726232,0,0,0,0,0,0,0,0,0,0
782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114908,-0.114957,-1.753534,-1.76176,-1.104523,-1.095412,-0.088808,-0.084945,-1.191192,-1.190641,-1.742814,-1.742308,0,0,0,0,0,0,0,0,0,0
786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.775645,-1.783982,-1.152696,-1.144071,-0.088156,-0.084196,-1.174164,-1.17307,-1.754151,-1.753688,0,0,0,0,0,0,0,0,0,0
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.763081,-1.770973,-1.169613,-1.162316,-0.09048,-0.086357,-1.124399,-1.122597,-1.732257,-1.732164,-0.115828,-0.115781,0,0,0,0,0,0,0,0
794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.736131,-1.743922,-1.185991,-1.179358,-0.116542,-0.112268,-1.057526,-1.055846,-1.69159,-1.690999,-0.263826,-0.263899,0,0,0,0,0,0,0,0
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.70559,-1.713056,-1.198801,-1.193236,-0.149636,-0.14503,-0.998268,-0.996259,-1.651366,-1.650817,-0.390802,-0.390987,0,0,0,0,0,0,0,0
801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.647827,-1.654536,-1.21781,-1.213469,-0.20981,-0.205298,-0.910376,-0.907826,-1.588744,-1.588091,-0.573003,-0.573745,0,0,0,0,0,0,0,0
805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.569772,-1.575782,-1.241283,-1.238496,-0.28504,-0.280146,-0.813256,-0.810889,-1.521409,-1.520559,-0.763615,-0.763785,0,0,0,0,0,0,0,0
809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.469827,-1.475003,-1.27171,-1.270218,-0.371778,-0.366777,-0.711651,-0.709223,-1.453453,-1.452522,-0.951788,-0.951897,0,0,0,0,0,0,0,0
812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.379836,-1.38442,-1.300677,-1.300027,-0.442007,-0.437129,-0.633717,-0.631349,-1.40535,-1.404452,-1.086274,-1.086304,0,0,0,0,0,0,0,0
816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.238593,-1.242369,-1.349264,-1.349378,-0.539914,-0.535314,-0.5303,-0.528087,-1.349134,-1.348241,-1.249228,-1.249096,0,0,0,0,0,0,0,0
820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.07416,-1.07718,-1.410772,-1.411,-0.639174,-0.634965,-0.430011,-0.427909,-1.305502,-1.304743,-1.387292,-1.386885,0,0,0,0,0,0,0,0
824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.893521,-0.895877,-1.480724,-1.480986,-0.737155,-0.733523,-0.336262,-0.334355,-1.273081,-1.272311,-1.500135,-1.499465,0,0,0,0,0,0,0,0
827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.75249,-0.754366,-1.535451,-1.535466,-0.80856,-0.805535,-0.272435,-0.27063,-1.254002,-1.253284,-1.568913,-1.56784,0,0,0,0,0,0,0,0
831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.564342,-0.565649,-1.607425,-1.606843,-0.898927,-0.896598,-0.198634,-0.197129,-1.233949,-1.23329,-1.641365,-1.639906,0,0,0,0,0,0,0,0
835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.38408,-0.384968,-1.673231,-1.672019,-0.981526,-0.979925,-0.140594,-0.139348,-1.217615,-1.216899,-1.693935,-1.692083,0,0,0,0,0,0,0,0
839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.220365,-0.220867,-1.727313,-1.725527,-1.053904,-1.053032,-0.101494,-0.100567,-1.20261,-1.201811,-1.728775,-1.726544,0,0,0,0,0,0,0,0
842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113675,-0.113915,-1.75699,-1.754742,-1.099892,-1.099421,-0.086391,-0.085604,-1.190548,-1.18954,-1.74455,-1.742124,0,0,0,0,0,0,0,0
846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.77776,-1.775143,-1.147917,-1.147833,-0.087073,-0.086533,-1.172766,-1.171313,-1.755726,-1.753064,0,0,0,0,0,0,0,0
850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.763801,-1.761104,-1.16576,-1.165916,-0.090467,-0.090316,-1.122195,-1.120049,-1.733937,-1.731108,-0.116164,-0.11663,0,0,0,0,0,0
854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.735553,-1.733104,-1.182729,-1.182924,-0.117354,-0.117455,-1.054645,-1.051952,-1.693149,-1.690128,-0.26458,-0.265849,0,0,0,0,0,0
857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.703924,-1.701748,-1.196423,-1.196682,-0.150725,-0.150711,-0.995031,-0.991834,-1.652878,-1.650074,-0.391956,-0.393721,0,0,0,0,0,0
861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.644951,-1.643214,-1.216474,-1.216677,-0.211289,-0.211296,-0.906111,-0.902158,-1.590539,-1.587794,-0.575241,-0.577791,0,0,0,0,0,0
865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.565685,-1.564558,-1.241032,-1.241094,-0.286838,-0.286908,-0.809363,-0.804584,-1.522811,-1.520212,-0.765865,-0.769181,0,0,0,0,0,0
869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.464755,-1.464183,-1.272121,-1.272095,-0.374109,-0.374051,-0.707565,-0.702131,-1.454681,-1.452203,-0.954509,-0.958559,0,0,0,0,0,0
872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.374368,-1.374247,-1.301379,-1.3013,-0.444688,-0.444482,-0.629757,-0.623821,-1.406272,-1.404064,-1.089372,-1.094035,0,0,0,0,0,0
876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.232903,-1.233227,-1.349782,-1.349699,-0.543431,-0.54285,-0.52653,-0.520129,-1.349472,-1.347517,-1.25278,-1.258104,0,0,0,0,0,0
880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.068612,-1.069299,-1.410469,-1.410165,-0.643926,-0.642791,-0.426385,-0.419793,-1.305133,-1.303433,-1.391117,-1.397087,0,0,0,0,0,0
884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.88862,-0.889331,-1.478899,-1.478994,-0.743243,-0.741388,-0.333348,-0.326481,-1.271612,-1.270165,-1.504402,-1.510632,0,0,0,0,0,0
887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.748151,-0.74888,-1.53239,-1.532634,-0.815858,-0.813153,-0.269991,-0.263342,-1.251666,-1.250513,-1.573209,-1.579563,0,0,0,0,0,0
891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.560907,-0.561558,-1.602495,-1.602869,-0.90749,-0.904262,-0.197116,-0.190349,-1.230754,-1.229695,-1.645852,-1.65233,0,0,0,0,0,0
895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.381693,-0.3822,-1.666662,-1.667175,-0.991058,-0.987148,-0.139854,-0.133183,-1.213672,-1.212706,-1.698325,-1.704802,0,0,0,0,0,0
899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.218953,-0.21928,-1.719505,-1.720171,-1.063908,-1.059516,-0.101632,-0.095109,-1.198237,-1.19722,-1.732787,-1.73913,0,0,0,0,0,0
902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11293,-0.113125,-1.748657,-1.749436,-1.109962,-1.105369,-0.087322,-0.080849,-1.1862,-1.18506,-1.74821,-1.754335,0,0,0,0,0,0
906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.76952,-1.770364,-1.157095,-1.152501,-0.088703,-0.082255,-1.168666,-1.167215,-1.758541,-1.764284,0,0,0,0,0,0
910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.756789,-1.757699,-1.173304,-1.169103,-0.092817,-0.086399,-1.118697,-1.116833,-1.735561,-1.740743,-0.116691,-0.116609,0,0,0,0
914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.730476,-1.731456,-1.188005,-1.184618,-0.12,-0.113711,-1.052485,-1.050005,-1.693058,-1.69768,-0.265825,-0.265658,0,0,0,0
917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.700814,-1.701744,-1.199731,-1.197196,-0.153626,-0.147269,-0.993909,-0.990892,-1.651905,-1.655969,-0.393568,-0.393319,0,0,0,0
921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.644508,-1.645409,-1.217098,-1.215917,-0.213946,-0.207603,-0.906606,-0.902899,-1.588353,-1.591649,-0.577236,-0.576837,0,0,0,0
925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.568036,-1.568959,-1.239178,-1.239524,-0.288847,-0.282438,-0.811302,-0.80686,-1.519789,-1.522466,-0.767779,-0.767327,0,0,0,0
929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.469641,-1.470507,-1.268599,-1.270518,-0.374718,-0.368302,-0.711029,-0.705962,-1.451461,-1.45354,-0.955983,-0.955447,0,0,0,0
932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.380741,-1.381607,-1.297205,-1.300339,-0.444136,-0.437646,-0.634158,-0.628625,-1.403576,-1.405252,-1.090047,-1.089479,0,0,0,0
936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.240549,-1.241348,-1.345921,-1.350548,-0.540416,-0.533936,-0.53188,-0.525922,-1.34823,-1.349569,-1.251699,-1.251117,0,0,0,0
940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.07666,-1.077394,-1.408382,-1.414293,-0.637677,-0.631036,-0.432356,-0.426041,-1.306412,-1.307521,-1.387545,-1.387001,0,0,0,0
944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.896073,-0.896693,-1.480169,-1.487093,-0.73359,-0.726725,-0.339297,-0.332697,-1.276324,-1.277332,-1.497492,-1.496968,0,0,0,0
947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.754856,-0.755444,-1.536643,-1.54416,-0.803384,-0.796446,-0.275892,-0.26911,-1.259263,-1.260275,-1.563696,-1.56325,0,0,0,0
951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.566383,-0.566787,-1.611266,-1.619422,-0.891549,-0.884371,-0.202065,-0.195252,-1.242155,-1.243213,-1.632906,-1.632591,0,0,0,0
955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.385581,-0.385877,-1.679856,-1.688432,-0.972086,-0.964804,-0.143853,-0.13704,-1.228717,-1.229971,-1.682232,-1.682059,0,0,0,0
959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.221293,-0.22142,-1.736806,-1.745454,-1.042768,-1.035383,-0.104425,-0.097628,-1.216251,-1.217626,-1.714296,-1.7143,0,0,0,0
962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114167,-0.114273,-1.768485,-1.776994,-1.087838,-1.080403,-0.08883,-0.082013,-1.205781,-1.207278,-1.728557,-1.728674,0,0,0,0
966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.791479,-1.799605,-1.134974,-1.127497,-0.088605,-0.081747,-1.189226,-1.190786,-1.738418,-1.738785,0,0,0,0
970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.779076,-1.786547,-1.152406,-1.145147,-0.091104,-0.084407,-1.139303,-1.140913,-1.716817,-1.717459,-0.115133,-0.114967,0,0
974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.751824,-1.758407,-1.169808,-1.162902,-0.116821,-0.110279,-1.071872,-1.073453,-1.677108,-1.678025,-0.262353,-0.26196,0,0
977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.720648,-1.726587,-1.184072,-1.177463,-0.149281,-0.142849,-1.011672,-1.013123,-1.638531,-1.63961,-0.388576,-0.387983,0,0
981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.661897,-1.66663,-1.205439,-1.199337,-0.208484,-0.202273,-0.921593,-0.92289,-1.578886,-1.580075,-0.570333,-0.569437,0,0
985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.582229,-1.586022,-1.231694,-1.226372,-0.282679,-0.276681,-0.823255,-0.824288,-1.514237,-1.515653,-0.759279,-0.758211,0,0
989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.480578,-1.483362,-1.26498,-1.260415,-0.368363,-0.362629,-0.719644,-0.72037,-1.44941,-1.450861,-0.946425,-0.945179,0,0
992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.389431,-1.391503,-1.296061,-1.292129,-0.437808,-0.432424,-0.640244,-0.640711,-1.403656,-1.405076,-1.080341,-1.078962,0,0
996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.246418,-1.247748,-1.347098,-1.344124,-0.53499,-0.530021,-0.534965,-0.535158,-1.350132,-1.351358,-1.242623,-1.241263,0,0
1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.080433,-1.081174,-1.410446,-1.408444,-0.633708,-0.62922,-0.432948,-0.432727,-1.308608,-1.30945,-1.380334,-1.37903,0,0
1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.89834,-0.898662,-1.481728,-1.480837,-0.73159,-0.727595,-0.337771,-0.337043,-1.277446,-1.278095,-1.493418,-1.492081,0,0
1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.756383,-0.756532,-1.536847,-1.536704,-0.803315,-0.799812,-0.273141,-0.272301,-1.258961,-1.258923,-1.562289,-1.561265,0,0
1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.567206,-0.567189,-1.608675,-1.609519,-0.89448,-0.891612,-0.198406,-0.197313,-1.238996,-1.238346,-1.635624,-1.634966,0,0
1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.386055,-0.385994,-1.67336,-1.675155,-0.978669,-0.97635,-0.139843,-0.138536,-1.221935,-1.220696,-1.689413,-1.689103,0,0
1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.221592,-0.221526,-1.725365,-1.7279,-1.053424,-1.051539,-0.100507,-0.099235,-1.205325,-1.203457,-1.725917,-1.726075,0,0
1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114314,-0.114274,-1.752424,-1.755554,-1.101773,-1.100114,-0.085693,-0.084216,-1.191431,-1.189274,-1.743261,-1.743702,0,0
1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.768713,-1.772318,-1.153753,-1.15219,-0.087016,-0.085505,-1.17028,-1.16769,-1.756929,-1.757775,0,0
1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.748996,-1.752843,-1.176292,-1.174628,-0.091772,-0.089689,-1.114645,-1.112803,-1.737458,-1.73863,-0.118151,-0.118221
1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.714772,-1.718771,-1.198167,-1.196334,-0.119332,-0.118074,-1.043017,-1.040063,-1.69882,-1.70056,-0.268955,-0.268861
1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.679432,-1.683445,-1.214887,-1.212692,-0.153426,-0.152261,-0.98041,-0.977388,-1.659946,-1.661916,-0.397577,-0.397458
1041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6179,-1.621616,-1.237349,-1.234771,-0.214258,-0.213267,-0.889447,-0.886306,-1.598474,-1.600694,-0.58174,-0.581488
1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.540069,-1.543504,-1.261696,-1.258684,-0.288994,-0.288174,-0.793586,-0.7904,-1.530384,-1.532833,-0.771618,-0.771237
1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.446057,-1.449246,-1.289054,-1.285198,-0.373743,-0.37278,-0.696632,-0.693675,-1.459917,-1.4628,-0.957343,-0.95711
1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.365402,-1.368124,-1.312216,-1.308647,-0.440892,-0.440375,-0.625825,-0.62244,-1.409124,-1.411671,-1.088323,-1.087937
1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.244116,-1.246432,-1.347885,-1.344302,-0.532622,-0.532306,-0.537192,-0.533677,-1.347053,-1.34941,-1.243946,-1.243498
1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.10845,-1.110392,-1.390215,-1.386808,-0.623137,-0.622942,-0.457685,-0.453982,-1.295561,-1.297628,-1.371978,-1.371536
1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.960108,-0.961443,-1.43816,-1.435222,-0.7114,-0.711151,-0.386749,-0.38289,-1.254618,-1.256373,-1.474645,-1.474341
1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.841037,-0.842435,-1.477089,-1.47461,-0.776118,-0.776143,-0.339044,-0.33474,-1.230226,-1.231482,-1.537082,-1.536772
1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.674679,-0.675575,-1.532418,-1.530659,-0.860497,-0.860609,-0.280457,-0.275964,-1.204756,-1.205444,-1.605047,-1.604993
1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.500642,-0.501359,-1.590721,-1.589791,-0.942816,-0.943206,-0.226731,-0.221944,-1.186218,-1.186406,-1.659286,-1.659322
1079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.321125,-0.321641,-1.650998,-1.651089,-1.023362,-1.023918,-0.176486,-0.171535,-1.172971,-1.17246,-1.703261,-1.703612
1082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.183907,-0.184471,-1.696843,-1.698182,-1.083031,-1.083322,-0.139754,-0.135126,-1.165436,-1.164548,-1.732139,-1.732619
1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.75934,-1.761401,-1.16147,-1.162396,-0.09221,-0.087075,-1.156773,-1.155361,-1.767992,-1.768722
